Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI
bark.cpp-4,kairos,2.071,0.9852521408182685,1.6636178097606454e-05,0.014987153868113046,0,0.09523809523809523,1.0832527956927513,20.42,105.4,89.39,85.654275,7.51362,6.018475
bark.cpp-4,ptp,2.178,1.0361560418648905,0.09282455020765278,0.05178433231822575,0,0.16947667388157742,0.999990431171416,17.76,87.27,84.92,84.045025,6.816285,2.29721
bark.cpp-5,baseline,0.5859,1.0073933975240714,0.01218769319174601,0.21898243764759662,0,0.22087481974867815,1.000109494211158,66.2,113.2,84.64,77.41033,26.180765,24.79138
bark.cpp-5,triangel,0.579,0.9955295735900962,0.00018223812183806954,0.00036201495580632435,0,0.9647388807265928,1.050824094537798,68.34,116.1,85.85,77.342245,26.498955,26.177905
bark.cpp-5,prophet,0.5953,1.0235557083906466,0.019285170023828672,0.038787660458700794,0,0.3165952595594135,1.0073277849179343,66.02,113.7,84.64,77.334475,25.992655,24.693875
bark.cpp-5,kairos,0.5841,1.0042984869325997,0.003917553662618377,0.028007389741088046,0,0.8439641964357714,1.0038367267680037,67.48,114.8,84.66,77.36359,26.399955,26.061765
bark.cpp-5,ptp,0.5872,1.0096286107290235,0.012215802384451881,0.027859730495666226,0,0.21857696426701262,1.0001149866392258,66.18,113.2,84.62,77.35121,26.18002,24.774275
biogpt.cpp-1,baseline,0.3123,1.0012824623276693,0.0018944786927848267,0.23760332060315922,0,0.19442945701920863,0.9999946882547479,117.5,113.8,87,154.47617,136.42246,134.91383
biogpt.cpp-1,triangel,0.3129,1.0032061558191727,0.0026781990819526283,0.04586288679256661,0,0.7110434597918542,1.000748776629699,117.6,114,86.97,154.18079,136.31534,135.786385
biogpt.cpp-1,prophet,0.314,1.006732927220263,0.004778484856022839,0.07934652454518025,0,0.7621971635615717,1.0017626739497871,117.5,114.1,86.99,154.1843,136.02827,135.58305
biogpt.cpp-1,kairos,0.3131,1.0038473869830074,0.002841425387799657,0.21558913748664726,0,0.8638770825283542,1.0009918966454965,117.7,114.1,87.02,154.215835,136.29303,135.85975
biogpt.cpp-1,ptp,0.3124,1.0016030779095864,0.0019495337331926655,0.009241257945463674,0,0.1955535390199637,1.0000661814746281,117.5,113.8,87,154.61077,136.414935,134.910015
biogpt.cpp-2,baseline,0.2776,1.0018044027426922,0.002496302663472651,0.2620700368980903,0,0.24169645914411214,1.000034848301725,117.3,113.6,86.72,149.273285,132.368995,130.9351
biogpt.cpp-2,triangel,0.2784,1.0046914471309996,0.0035760669789217815,0.042576367855412155,0,0.8333063835138971,1.0044162470165756,117.6,114,86.82,149.151905,132.22571,131.76857
biogpt.cpp-2,prophet,0.2789,1.0064958498736918,0.005649273243672365,0.14482499056023143,0,0.41555219926255305,1.0016358767400801,117.1,113.7,86.68,149.292655,131.950595,130.72444
biogpt.cpp-2,kairos,0.2783,1.0043305665824611,0.0029028203449948157,0.20574581701673195,0,0.8634575676829198,1.0007510473502037,117.5,113.9,86.66,149.24859,132.31505,131.883595
biogpt.cpp-2,ptp,0.2777,1.0021652832912307,0.0025538006690341325,0.010045624983630952,0,0.24046782686170406,0.9998699095177135,117.3,113.6,86.72,149.26508,132.361365,130.91801
biogpt.cpp-3,baseline,0.2826,1.0021276595744681,0.0024323170742877242,0.2505066020953301,0,0.24290041927954165,0.9999440012612328,116.2,112.8,86.19,151.642835,136.140805,134.38378
biogpt.cpp-3,triangel,0.2824,1.0014184397163122,0.0027003192945111755,0.04400632433144818,0,0.6656590027882873,1.0006431927208848,116.3,113,86.12,151.60559,136.10423,135.294775
biogpt.cpp-3,prophet,0.2829,1.0031914893617022,0.005735540611587295,0.14016736323654946,0,0.4109829588538133,1.0016640345938155,116,113,86.19,151.659445,135.690005,134.2133
biogpt.cpp-3,kairos,0.2824,1.0014184397163122,0.002868301547378506,0.2290513325469595,0,0.8475980735649059,1.0008136393324474,116.4,113.1,86.17,151.609965,136.081305,135.432035
biogpt.cpp-3,ptp,0.2826,1.0021276595744681,0.0025316775693316066,0.009499776411275666,0,0.24388338366164838,0.999981477894642,116.2,112.8,86.2,151.572275,136.127245,134.39523
clip-1,baseline,2.797,1.0167211922937114,0.11093860627093759,0.14271120545758392,0,0.2838946333711225,1.0000074574969284,34.76,80.21,86.83,24.125345,3.32136,1.55961
clip-1,triangel,2.832,1.029443838604144,0.34132670200933934,0.0926003653100991,0,0.5153742937282259,1.1503058505927777,28.41,80.9,87.16,23.100235,2.460675,0.92395
clip-1,prophet,2.726,0.9909123954925482,0.15383029895832356,0.10173851656682628,0,0.33679201329164554,1.2387554929125812,37.52,93.32,87.37,23.8881,3.161125,1.74255
clip-1,kairos,2.713,0.9861868411486733,0.00013383996220359468,0.000504708934357556,0,1.0,1.1170845661507942,43.07,94.65,86.34,24.835745,3.735305,2.87076
clip-1,ptp,2.797,1.0167211922937114,0.11076327592045088,0.09137387611350199,0,0.2849718806070896,0.9999813562576789,34.76,80.15,86.86,24.13271,3.322015,1.568365
clip-3,baseline,2.162,1.0169332079021638,0.05783909029850142,0.127548088256017,0,0.3274953542244737,0.9998283470064295,62.14,117.8,90.88,26.663425,5.239305,4.302755
clip-3,triangel,2.27,1.0677328316086547,0.27776484032839743,0.06607030088430316,0,0.7064809181605683,1.0409970068009247,51.89,123.5,93.63,25.466135,4.01631,3.274665
clip-3,prophet,2.168,1.0197554092191912,0.09842481808397674,0.10508379105423414,0,0.3595161300917684,1.0387432360055358,60.76,119.9,91.74,26.32256,5.01361,3.918975
clip-3,kairos,2.119,0.9967074317968017,1.7083427367111164e-05,0.00017972681524083394,0,0.95,1.0177099675097194,67.67,122.7,89.83,27.14693,5.56085,5.261055
clip-3,ptp,2.162,1.0169332079021638,0.05792540656309314,0.07254606099110546,0,0.32944053118078254,0.9999975242356697,62.13,117.8,90.83,26.65725,5.238825,4.307985
llama2.c_110M-1,baseline,0.5135,1.0168316831683168,0.002500820619674892,0.9764160870569515,0,0.04605970439568816,1.0000007065208483,116.2,106.6,81.99,113.82807,34.946885,33.10947
llama2.c_110M-1,triangel,0.5041,0.9982178217821782,0.0002600293995918309,0.2291227012360567,0,0.7986842105263158,1.0025125294407238,118.3,108.4,81.92,113.845915,35.02539,34.790955
llama2.c_110M-1,prophet,0.5033,0.9966336633663365,0.0004919436555395396,0.7487590072057646,0,0.7371685201026519,1.0048930807869851,118.4,108.6,81.91,113.84351,35.017265,34.863245
